# Priors: uniform; runs: 100000; steps: 1000
# Which arm is restricted: randomize
# q: 0.6
index,comp_succ,comp_inc,diss_succ,diss_inc,cond_succ,cond_inc,hybrid_succ,hybrid_inc
750,3,3,1,15,1,1,27,1
751,1,1,1,1,6,1,17,1
752,1,3,19,1,1,1,4,6
753,8,1,1,1,7,1,1,6
754,1,1,22,1,1,1,17,7
755,1,1,245,1,4,1,14,1
756,1,3,53,21,1,1,11,1
757,4,1,5,3,21,1,1,26
758,1,1,6,1,9,1,1,3
759,1,1,1,1,33,1,57,16
760,1,1,39,1,49,1,1,8
761,1,1,1,1,9,5,1,1
762,3,1,5,3,45,1,4,1
763,1,8,1,1,3,1,17,1
764,1,1,92,1,4,1,10,7
765,3,1,1,1,1,1,1,8
766,1,1,4,15,7,4,1,1
767,8,1,1,1,4,1,20,3
768,7,1,1,1,1,1,4,8
769,1,3,3,1,1,1,6,1
770,4,6,6,1,17,1,7,29
771,1,1,58,1,1,1,354,1
772,34,1,75,1,4,1,67,7
773,3,1,1,1,73,1,1,3
774,4,1,1,1,5,1,39,1
775,1,1,1,1,1,8,1,1
776,1,1,271,1,18,1,3,125
777,1,1,34,1,14,20,1,4
778,1,1,66,1,12,1,3,1
779,1,1,41,11,8,1,3,3
780,1,1,26,6,1,3,26,14
781,1,1,3,1,9,4,42,1
782,1,1,1,1,3,4,1,47
783,1,1,1,1,1,4,85,1
784,1,1,40,1,1,554,22,35
785,14,34,3,1,6,1,9,1
786,1,1,5,1,16,1,1,28
787,1,1,1,1,1,4,1,1
788,1,1,165,1,1,1,5,1
789,1,3,7,1,1,1,73,1
790,3,1,5,1,4,6,5,3
791,54,1,14,26,1,1,112,7
792,1,1,1,4,1,1,1,8
793,1,1,1,1,21,1,235,1
794,1,1,35,1,1,9,3,1
795,1,1,1,7,4,1,10,1
796,1,12,1,1,3,1,11,6
797,15,1,4,1,1,1,3,1
798,4,1,83,1,1,1,1,5
799,1,26,9,1,3,1,1,1
800,21,1,1,1,1,1,8,1
801,9,1,5,239,5,1,5,4
802,1,1,1,1,1,11,28,1
803,1,1,1,1,1,9,1,1
804,1,1,26,1,33,1,1,1
805,23,1,1,8,1,1,19,1
806,1,1,3,4,22,1,137,1
807,1,1,59,1,27,1,7,1
808,1,57,1,34,1,1,1,1
809,11,1,1,1,1,1,5,1
810,1,1,14,1,1,1,6,1
811,8,3,3,1,3,3,14,213
812,4,1,9,1,1,167,6,20
813,7,1,1,4,7,5,3,35
814,7,3,3,1,1,5,1,10
815,1,13,1,1,6,1,1,1
816,1,1,5,1,6,1,32,3
817,9,1,34,1,1,4,1,11
818,16,1,1,1,4,1,67,14
819,1,1,54,4,3,6,13,1
820,1,1,3,1,1,1,1,48
821,3,1,3,19,3,1,58,1
822,1,1,35,1,1,1,28,1
823,3,1,1,1,8,3,9,1
824,3,3,14,6,233,1,10,135
825,1,1,1,1,1,1,1,8
826,94,1,33,3,1,22,16,4
827,15,1,1,1,9,1,1,1
828,3,1,16,1,4,17,1,1
829,9,6,1,1,1,5,27,1
830,1,1,14,1,1,1,1,1
831,1,1,5,1,1,22,1,30
832,1,5,7,1,3,13,4,8
833,1,1,5,1,1,3,3,10
834,1,1,1,1,37,1,7,23
835,5,1,6,1,1,1,8,3
836,1,1,1,1,9,1,7,1
837,1,11,1,3,1,1,4,11
838,1,7,6,1,24,1,1,76
839,1,1,13,1,1,29,643,15
840,1,1,31,1,11,3,4,1
841,6,1,1,1,10,6,1,1
842,1,1,43,1,1,77,11,10
843,3,1,14,1,1,16,1,1
844,1,25,9,27,48,1,3,17
845,4,1,1,1,1,1,4,11
846,1,1,6,19,10,1,9,5
847,5,3,1,1,26,1,143,21
848,16,1,4,1,1,88,1,3
849,1,6,19,3,11,1,1,1
850,1,1,13,1,6,7,64,68
851,751,1,1,1,1,1,9,1
852,1,1,18,1,7,1,11,4
853,39,1,4,1,1,1,37,12
854,16,3,37,1,42,1,5,14
855,5,1,69,1,5,1,20,61
856,7,4,9,1,1,27,1,262
857,7,3,3,1,1,6,49,3
858,1,1,5,1,43,1,15,1
859,6,1,12,1,6,1,1,1
860,1,1,21,1,34,6,27,1
861,5,3,4,1,1,33,1,7
862,1,5,9,1,1,1,16,1
863,25,4,1,1,1,1,3,1
864,13,1,3,1,8,45,1,1
865,1,5,1,1,1,1,1,1
866,11,1,1,1,4,1,17,9
867,1,1,3,1,1,1,1,1
868,1,1,17,1,17,1,10,12
869,1,1,101,1,1,1,85,3
870,10,1,14,1,1,1,12,1
871,1,1,3,1,1,1,7,14
872,12,1,3,278,1,6,14,1
873,1,1,18,1,1,1,29,14
874,7,1,10,1,1,1,1,13
875,1,1,43,1,32,1,1,3
876,1,1,7,4,4,1,3,35
877,4,1,12,1,61,1,45,31
878,1,1,1,1,1,5,1,7
879,4,1,4,1,137,1,26,14
880,1,1,11,1,1,1,18,105
881,127,4,3,3,36,4,13,5
882,1,1,39,52,9,100,1,1
883,1,1,20,1,5,3,4,4
884,1,1,1,1,3,3,1,15
885,3,1,60,3,38,31,1,14
886,1,1,13,1,17,1,95,1
887,1,1,1,5,10,1,1,6
888,4,3,1,1,7,1,6,1
889,1,1,41,1,1,10,86,1
890,4,1,42,1,6,1,1,17
891,1,37,4,3,3,1,3,3
892,1,3,13,1,1,1,8,6
893,1,1,7,1,1,1,5,19
894,1,1,3,1,84,1,3,3
895,12,1,4,1,59,1,1,1
896,4,1,27,1,1,1,5,1
897,1,48,5,1,1,1,3,1
898,10,1,20,1,69,3,45,1
899,1,1,3,6,1,1,48,1
900,1,1,19,1,9,5,11,9
901,1,3,47,1,11,1,104,4
902,6,1,4,1,4,66,1,1
903,1,23,3,1,4,1,72,8
904,3,1,1,1,1,1,1,1
905,1,7,3,1,1,14,11,9
906,1,1,1,18,38,1,1,109
907,1,1,17,1,7,5,3,1
908,13,1,4,1,1,1,46,1
909,1,1,7,1,292,1,19,34
910,1,1,18,1,14,6,1,25
911,28,3,1,1,34,1,4,1
912,1,1,1,1,1,49,1,3
913,3,1,1,1,22,16,14,29
914,1,4,7,1,20,1,1,1
915,1,1,9,1,1,1,11,1
916,6,1,11,19,1,5,9,1
917,1,1,15,1,23,1,33,5
918,1,1,1,1,3,1,15,4
919,1,3,1,1,4,133,6,15
920,1,1,24,9,8,1,11,19
921,4,1,103,1,3,1,1,1
922,1,1,1,774,6,1,1,7
923,3,1,51,1,5,1,1,1
924,1,1,5,1,6,1,1,1
925,1,5,52,1,1,1,1,1
926,1,1,78,1,47,1,1,1
927,1,5,3,3,18,1,1,62
928,28,1,7,1,25,1,1,22
929,1,3,4,1,6,1,4,10
930,3,1,1,1,1,1,6,1
931,13,3,1,1,5,3,14,4
932,1,1,12,1,23,8,1,7
933,1,1,11,9,1,630,348,21
934,1,1,30,1,1,1,3,6
935,1,1,20,1,3,1,1,4
936,1,1,44,14,1,1,145,4
937,1,1,1,1,12,4,36,1
938,1,1,43,1,1,4,1,5
939,3,1,3,1,9,10,3,1
940,155,1,5,1,37,3,8,1
941,1,1,21,1,1,1,1,1
942,1,1,3,1,42,1,29,1
943,36,1,17,1,1,1,1,1
944,1,8,1,1,10,1,293,1
945,1,1,1,1,1,1,4,43
946,7,3,9,1,3,1,3,1
947,1,1,1,1,17,1,1,1
948,1,1,23,1,1,1,1,3
949,3,18,1,1,29,1,14,1
950,1,1,9,5,1,1,1,3
951,3,1,4,20,1,3,4,1
952,14,1,26,1,1,5,4,7
953,13,1,5,7,1,3,148,1
954,7,1,24,1,35,1,16,1
955,3,6,85,1,1,3,7,63
956,1,1,28,1,1,1,1,1
957,8,1,37,22,6,1,34,1
958,10,1,1,4,3,1,1,5
959,1,1,6,1,1,19,11,1
960,1,3,16,1,16,1,1,4
961,69,1,4,1,3,4,25,4
962,1,1,1,4,1,1,1,1
963,1,1,6,1,1,1,172,1
964,3,4,72,12,378,7,3,4
965,1,1,7,3,1,1,41,13
966,5,1,3,1,1,4,6,70
967,1,1,6,1,37,1,3,1
968,18,1,1,1,3,1,1,1
969,1,1,17,1,1,1,14,1
970,1,3,18,5,16,1,42,5
971,1,1,32,1,6,1,3,28
972,3,1,62,1,1,4,4,12
973,1,1,23,1,1,1,1,1
974,1,1,27,1,1,1,18,8
975,23,1,1,1,7,3,62,1
976,14,1,4,1,30,3,1,1
977,1,1,20,1,21,34,3,13
978,1,1,1,1,18,1,321,1
979,1,1,3,1,16,1,22,1
980,74,1,8,681,5,1,9,3
981,1,1,96,1,1,652,26,1
982,3,1,9,1,1,1,1,9
983,1,1,7,1,7,3,77,37
984,1,1,31,1,1,1,142,1
985,25,1,6,1,5,1,1,8
986,52,1,48,1,1,10,1,1
987,4,8,1,1,1,1,1,1
988,29,1,59,1,1,1,6,56
989,1,1,1,1,111,1,1,44
990,1,1,104,1,1,1,1,150
991,1,1,10,1,1,1,8,1
992,1,1,8,1,71,3,1,1
993,6,1,1,8,15,1,1,1
994,1,4,1,1,1,1,1,4
995,1,4,1,15,3,1,5,3
996,1,1,6,1,1,1,21,74
997,29,1,18,1,20,1,22,15
998,1,1,1,3,1,1,1,1
999,4,1,1,1,3,1,5,1
1000,5,5,1,1,1,1,1,1
1001,1,1,1,1,1,1,1,1
1002,11,3,5,1,8,1,16,1
1003,1,6,3,1,1,1,21,50
1004,3,1,1,1,8,3,3,3
1005,1,1,11,1,1,1,8,13
1006,1,4,1,1,1,1,7,8
1007,4,1,1,1,28,5,9,17
1008,1,1,3,1,1,6,1,1
1009,3,1,136,1,1,1,1,4
1010,1,1,11,1,5,3,10,1
1011,1,1,9,3,1,4,18,4
1012,1,1,1,21,1,1,14,272
1013,1,1,4,1,1,4,15,4
1014,10,1,38,1,1,15,1,9
1015,14,1,13,11,1,1,1,1
1016,15,4,1,5,1,9,1,1
1017,1,3,1,1,6,3,456,1
1018,1,4,13,1,7,1,51,6
1019,4,1,5,1,28,3,10,18
1020,1,1,13,1,1,1,22,1
1021,5,1,126,1,1,3,1,1
1022,3,1,6,1,62,1,35,1
1023,1,1,648,6,7,1,1,6
1024,1,1,3,1,25,1,106,1
1025,1,3,1,4,10,1,7,4
1026,13,1,39,1,1,1,3,1
1027,1,1,29,3,1,1,53,17
1028,8,14,137,1,1,4,1,16
1029,3,1,10,1,26,1,1,4
1030,3,1,12,1,1,3,6,1
1031,1,10,1,52,1,1,1,16
1032,1,4,7,1,14,6,6,1
1033,1,1,6,1,1,1,9,1
1034,1,10,9,1,3,1,28,11
1035,1,17,4,1,1,3,6,10
1036,1,5,1,1,3,1,1,1
1037,11,1,1,1,16,1,6,13
1038,1,1,11,1,1,33,4,42
1039,3,1,1,45,1,1,15,1
1040,1,7,8,1,1,1,1,4
1041,3,1,1,1,1,1,19,87
1042,13,1,11,1,15,1,1,1
1043,1,1,8,13,1,1,1,1
1044,3,1,1,1,4,1,1,1
1045,9,1,59,4,1,8,23,4
1046,1,1,1,1,1,1,17,6
1047,1,3,48,1,1,1,8,6
1048,3,1,1,1,35,1,1,1
1049,4,1,1,20,20,4,1,1
1050,1,1,1,4,1,1,1,1
1051,3,1,20,5,13,1,1,8
1052,1,1,24,1,3,1,436,1
1053,4,1,32,5,68,1,1,7
1054,1,62,4,1,23,3,1,1
1055,1,1,4,1,1,271,4,214
1056,21,1,5,1,10,1,3,14
1057,1,1,1,6,6,1,43,1
1058,1,1,1,100,1,1,10,1
1059,13,1,49,1,3,7,1,4
1060,1,1,8,1,1,7,5,16
1061,1,1,20,900,3,1,5,114
1062,1,9,1,1,4,1,3,1
1063,1,1,71,1,5,3,1,1
1064,9,1,1,1,6,1,27,3
1065,1,3,1,1,7,3,1,1
1066,5,1,66,1,40,1,1,5
1067,20,1,19,1,6,1,1,334
1068,1,1,1,1,1,1,1,1
1069,1,1,295,1,1,5,3,1
1070,1,1,19,5,1,1,9,4
1071,1,1,3,1,71,1,1,34
1072,14,1,4,1,1,1,92,9
1073,9,1,697,1,10,1,4,1
1074,21,1,1,8,6,1,3,6
1075,12,1,1,1,1,109,7,1
1076,1,1,1,12,1,1,3,1
1077,1,1,3,1,1,6,7,1
1078,34,3,1,1,44,1,1,1
1079,7,4,1,1,3,6,1,111
1080,1,1,5,18,1,1,38,1
1081,1,1,7,1,1,6,5,422
1082,3,1,1,1,1,88,3,8
1083,1,1,1,1,1,22,1,1
1084,3,3,1,1,6,1,6,1
1085,13,1,5,10,1,1,79,1
1086,7,4,44,1,27,42,1,1
1087,3,1,1,1,1,1,82,1
1088,7,1,1,292,6,1,11,1
1089,1,1,5,6,5,1,15,3
1090,8,3,6,1,4,5,1,40
1091,4,3,28,1,3,3,19,1
1092,1,1,4,1,19,1,1,1
1093,3,1,5,1,1,1,56,5
1094,1,5,85,1,213,1,1,1
1095,4,1,1,1,13,1,1,8
1096,1,11,1,22,1,6,1,1
1097,1,1,29,1,1,3,31,1
1098,1,1,1,3,1,1,8,3
1099,1,1,1,6,1,1,27,1
1100,3,3,1,1,13,4,125,1
1101,1,1,65,6,1,1,3,10
1102,1,1,47,1,1,3,5,39
1103,9,1,11,1,183,1,101,1
1104,3,3,12,1,1,4,5,1
1105,1,1,29,1,8,4,9,1
1106,3,1,1,1,3,1,1,34
1107,1,1,27,1,24,1,28,1
1108,1,1,1,1,1,1,1,1
1109,1,1,21,8,1,4,1,4
1110,10,1,1,6,29,6,1,1
1111,1,1,4,1,5,1,1,1
1112,1,29,6,80,39,3,1,68
1113,1,3,12,1,1,3,12,3
1114,7,1,334,254,1,1,102,15
1115,1,1,5,1,74,1,56,1
1116,1,1,1,1,1,1,6,1
1117,1,1,9,5,1,3,10,5
1118,1,287,1,1,1,1,3,1
1119,40,1,1,1,3,1,1,13
1120,5,1,52,3,6,1,4,83
1121,4,1,3,15,11,1,23,1
1122,7,1,1,1,6,1,5,5
1123,5,3,39,5,1,4,3,1
1124,13,1,31,1,7,1,30,411
1125,1,1,10,1,1,1,1,1
1126,5,1,1,1,5,12,1,1
1127,1,1,22,1,1,1,65,1
1128,1,3,4,4,9,1,19,9
1129,3,1,6,1,5,1,43,26
1130,3,1,1,23,1,1,47,1
1131,1,1,1,1,1,1,85,1
1132,1,1,1,1,1,1,6,6
1133,3,1,1,9,10,1,39,1
1134,1,1,1,1,4,1,6,13
1135,17,1,4,1,1,1,39,12
1136,6,1,1,1,5,1,1,1
1137,15,1,1,1,1,3,3,3
1138,1,1,12,1,1,5,31,4
1139,1,1,4,1,1,1,32,1
1140,1,1,1,3,53,1,13,3
1141,1,1,14,1,54,1,7,1
1142,1,1,1,1,3,1,4,10
1143,1,1,41,1,7,1,7,122
1144,1,1,1,12,8,12,83,1
1145,4,1,1,1,10,177,12,5
1146,5,1,4,15,1,1,1,8
1147,1,1,16,1,22,1,1,83
1148,1,1,1,1,1,4,5,1
1149,1,1,1,1,1,1,64,1
1150,3,1,1,4,6,1,1,1
1151,4,1,4,1,1,1,1,1
1152,1,1,1,22,1,3,8,1
1153,6,9,1,1,582,1,18,1
1154,1,1,101,1,4,1,1,1
1155,5,1,5,1,8,1,1,4
1156,1,1,1,59,5,6,1,9
1157,30,36,4,1,1,1,20,1
1158,1,1,8,26,25,1,5,1
1159,1,1,6,1,1,3,1,76
1160,1,3,1,1,10,1,31,1
1161,16,1,1,1,4,1,5,11
1162,3,1,19,1,9,19,10,1
1163,1,1,11,1,5,1,7,24
1164,4,1,1,7,1,3,10,3
1165,1,1,50,1,1,1,1,1
1166,1,3,1,1,1,4,1,3
1167,37,1,29,1,10,1,3,9
1168,1,1,1,3,1,1,90,1
1169,11,1,5,1,10,1,5,1
1170,1,1,1,64,1,1,77,1
1171,1,1,1,1,59,1,1,1
1172,1,5,15,69,44,12,5,9
1173,12,1,4,29,1,1,40,1
1174,1,1,1,1,1,41,17,77
1175,1,1,14,1,1,9,1,1
1176,142,1,29,1,85,1,1,14
1177,1,1,1,1,57,5,1,1
1178,4,1,7,1,1,1,1,1
1179,1,1,1,18,1,1,1,19
1180,1,3,1,1,55,1,3,1
1181,5,551,12,3,1,1,5,1
1182,1,1,33,1,1,1,1,1
1183,11,1,5,1,7,1,1,3
1184,4,1,18,1,1,1,1,213
1185,1,1,10,1,1,1,1,5
1186,1,1,229,1,1,4,4,11
1187,26,1,4,1,20,1,7,62
1188,1,4,1,1,1,1,1,3
1189,1,1,32,1,15,12,5,41
1190,3,3,147,4,1,1,7,1
1191,1,1,15,1,14,23,10,4
1192,1,1,1,3,15,1,1,1
1193,1,5,1,1,1,1,139,13
1194,1,1,4,1,1,1,6,1
1195,1,1,1,17,1,51,10,1
1196,1,1,1,1,1,6,1,1
1197,1,1,26,1,1,1,1,264
1198,6,1,36,1,1,3,34,7
1199,3,1,18,1,3,1,5,1001
1200,6,112,1,1,9,3,4,1
1201,4,1,1,132,19,1,1,30
1202,1,1,22,1,32,1,4,1
1203,1,1,3,1,7,7,47,1
1204,1,4,1,1,8,21,35,1
1205,66,1,14,1,1,1,5,1
1206,1,1,3,1,1,8,16,1
1207,11,1,1,1,1,6,1,1
1208,3,4,19,1,1,1,28,5
1209,1,7,1,1,27,1,1,10
1210,4,3,1,1,11,1,8,8
1211,1,1,4,1,1,1,1,1
1212,1,1,1,5,3,1,6,1
1213,1,6,13,1,1,4,27,4
1214,1,1,34,1,1,1,3,9
1215,1,1,3,1,65,1,1,1
1216,1,5,3,5,5,1,5,1
1217,1,4,8,1,8,1,1,7
1218,7,1,1,1,1,3,1,3
1219,1,6,1,1,12,1,15,13
1220,1,3,7,1,1,1,1,1
1221,1,3,1,12,1,1,1,1
1222,4,1,3,3,15,6,8,3
1223,1,1,16,1,1,1,12,1
1224,1,1,1,4,17,4,9,9
1225,1,1,6,3,11,1,1,7
1226,1,1,4,1,3,1,1,5
1227,1,1,22,1,6,1,1,1
1228,4,1,1,1,23,5,1,1
1229,19,1,62,4,3,1,42,1
1230,3,1,3,6,1,1,5,66
1231,1,1,6,1,1,1,11,1
1232,98,1,1,1,64,1,6,3
1233,3,4,1,1,58,1,1,4
1234,7,19,1,3,3,1,123,1
1235,3,1,1,1,464,6,204,7
1236,1,1,11,1,40,1,5,1
1237,4,1,1,1,3,1,1,3
1238,1,1,1,12,1,1,1,3
1239,1,1,55,5,1,1,1,1
1240,1,1,13,44,5,1,24,6
1241,1,1,1,1,4,3,6,9
1242,1,1,12,1,8,1,1,10
1243,1,3,1,1,10,1,1,1
1244,1,1,3,6,7,1,28,18
1245,19,1,1,1,90,6,1,8
1246,4,3,57,986,155,1,18,1
1247,8,1,9,1,3,1,4,744
1248,1,1,3,1,6,3,1,9
1249,1,10,1,1,6,1,1,1
1250,1,1,18,1,4,1,1,1
1251,1,1,38,1,4,1,5,3
1252,1,1,1,167,1,8,17,1
1253,1,1,5,3,27,1,16,11
1254,9,3,5,1,3,3,26,1
1255,1,1,13,1,5,1,14,5
1256,1,1,1,10,29,102,34,1
1257,1,1,1,4,1,1,19,1
1258,1,18,26,1,1,1,3,23
1259,1,1,5,1,20,32,82,359
1260,17,1,1,1,105,3,48,65
1261,4,1,1,1,4,5,1,5
1262,7,4,10,3,3,1,1,3
1263,18,1,66,1,33,1,13,1
1264,3,4,116,106,1,1,30,27
1265,9,1,1,65,381,3,1,102
1266,6,1,1,1,1,1,63,1
1267,1,4,27,1,1,3,1,3
1268,1,1,6,1,6,1,8,6
1269,1,1,21,1,21,7,186,4
1270,1,3,9,1,15,1,27,213
1271,1,1,16,1,1,1,4,1
1272,1,1,1,1,1,42,1,42
1273,1,1,3,53,1,5,3,8
1274,12,1,3,1,1,1,6,1
1275,5,1,65,1,1,1,3,3
1276,21,1,31,16,8,9,132,1
1277,1,1,1,1,1,1,1,1
1278,3,1,11,1,1,1,1,5
1279,15,1,9,1,77,3,1,1
1280,3,1,1,1,3,1,16,1
1281,1,1,1,9,1,5,3,5
1282,8,1,11,1,46,1,7,1
1283,8,1,10,7,1,1,5,5
1284,12,5,7,1,1,1,70,24
1285,1,1,22,1,1,1,16,52
1286,1,3,4,1,13,15,27,1
1287,9,1,1,12,1,1,18,1
1288,1,1,10,1,14,1,13,1
1289,1,63,1,1,1,1,9,1
1290,1,1,1,144,1,4,9,1
1291,3,1,6,1,1,7,8,20
1292,1,3,7,3,76,1,1,1
1293,5,1,1,20,1,4,27,15
1294,3,1,22,1,10,1,1,1
1295,4,1,43,1,22,3,5,1
1296,1,9,1,1,285,7,18,6
1297,1,5,1,1,35,1,25,1
1298,1,1,1,3,1,1,21,1
1299,1,1,8,6,1,1,7,8
1300,1,1,7,49,1,1,5,4
1301,1,4,4,1,84,1,1,24
1302,1,1,12,10,1,1,9,1
1303,1,1,11,1,1,3,4,91
1304,16,1,56,1,34,1,4,1
1305,1,1,20,1,13,1,1,1
1306,1,4,1,1,18,1,1,210
1307,12,1,1,35,26,4,118,4
1308,1,1,7,1,17,1,10,1
1309,1,1,1,5,1,1,24,1
1310,3,1,1,1,5,1,1,1
1311,6,7,1,3,1,1,1,1
1312,8,1,1,1,5,1,1,7
1313,3,1,8,1,665,1,4,13
1314,21,1,1,1,180,1,1,1
1315,1,1,63,1,3,1,4,1
1316,1,1,1,1,1,1,1,4
1317,1,1,27,1,1,1,5,3
1318,1,1,1,1,13,1,20,1
1319,1,1,1,3,78,3,1,7
1320,1,34,1,6,15,1,1,12
1321,1,1,11,1,14,1,12,1
1322,1,1,1,1,17,1,21,3
1323,1,3,5,1,1,1,266,856
1324,9,1,1,1,1,1,11,131
1325,1,1,1,6,1,1,5,663
1326,6,9,1,3,1,521,1,1
1327,1,1,1,1,1,1,5,1
1328,1,1,8,1,35,32,13,1
1329,1,1,41,3,1,1,11,3
1330,31,1,1,1,7,10,4,38
1331,1,1,1,1,1,1,1,3
1332,3,1,6,3,1,1,1,34
1333,1,1,3,4,6,1,1,20
1334,1,1,10,1,11,5,6,3
1335,3,1,1,8,5,1,1,14
1336,16,1,8,1,12,1,5,3
1337,4,7,9,1,1,1,1,3
1338,3,1,7,31,29,27,1,39
1339,1,1,1,1,1,1,40,1
1340,1,1,4,1,3,1,1,1
1341,1,1,4,4,1,1,1,1
1342,1,1,13,1,5,6,3,1
1343,1,1,1,1,3,1,1,4
1344,1,12,36,1,5,16,13,1
1345,1,1,480,1,1,1,1,1
1346,1,1,32,8,1,1,19,5
1347,17,1,1,1,40,1,10,1
1348,1,1,7,1,1,1,1,29
1349,10,1,1,1,1,5,1,3
1350,1,1,6,3,1,6,6,1
1351,5,1,19,1,20,3,13,7
1352,1,1,27,1,20,1,1,81
1353,1,1,9,1,1,1,1,10
1354,1,1,1,1,10,1,89,1
1355,1,1,20,23,11,1,5,4
1356,1,1,12,13,1,1,3,1
1357,1,1,1,1,1,1,1,4
1358,1,1,4,1,1,5,6,1
1359,1,1,1,1,56,1,77,3
1360,1,3,1,30,3,1,1,1
1361,3,1,1,1,114,1,1,10
1362,1,3,3,1,1,1,1,3
1363,1,1,1,1,294,5,8,92
1364,1,1,40,1,29,1,93,14
1365,1,1,9,1,6,3,21,1
1366,11,1,8,9,18,1,24,182
1367,1,1,4,1,4,1,1,1
1368,18,1,3,3,54,1,19,6
1369,10,1,17,1,10,1,367,3
1370,1,1,5,1,1,1,4,33
1371,1,1,23,1,1,1,1,1
1372,1,3,1,1,1,10,1,1
1373,1,1,1,3,90,1,11,1
1374,1,1,1,8,97,51,17,5
1375,4,1,4,1,1,3,7,56
1376,1,11,12,1,1,1,7,4
1377,1,1,1,1,16,37,6,5
1378,4,1,18,1,1,1,1,1
1379,4,1,1,76,1,79,1,1
1380,10,1,38,1,9,1,6,6
1381,6,8,53,1,37,5,8,11
1382,8,7,3,15,1,35,1,1
1383,5,8,8,1,44,1,24,10
1384,1,1,11,1,1,5,1,959
1385,1,1,44,1,3,7,4,5
1386,1,4,1,80,20,1,1,12
1387,5,9,45,6,49,1,31,1
1388,1,1,1,8,10,1,34,3
1389,1,16,17,3,1,1,35,27
1390,1,1,10,1,1,5,9,14
1391,1,1,20,1,3,6,301,1
1392,1,1,1,7,3,1,1,51
1393,9,1,26,1,44,1,1,7
1394,1,15,1,1,9,1,60,156
1395,4,249,1,164,1,1,1,1
1396,34,1,1,1,73,4,24,3
1397,1,3,3,7,9,1,1,1
1398,8,1,7,1,8,1,28,23
1399,45,1,1,1,3,160,3,3
1400,5,1,27,1,5,1,45,180
1401,11,1,1,13,22,5,19,1
1402,4,1,519,1,29,1,28,1
1403,82,1,10,1,69,1,1,5
1404,1,43,58,1,1,6,1,3
1405,21,1,19,1,1,52,1,96
1406,1,3,120,1,41,1,1,23
1407,1,1,23,48,9,5,29,4
1408,1,1,4,3,1,3,1,21
1409,1,1,1,1,5,3,1,7
1410,7,1,1,1,16,1,52,630
1411,1,1,29,1,1,1,6,1
1412,6,1,33,13,29,1,84,20
1413,4,16,1,28,1,3,13,1
1414,18,1,1,1,1,1,10,1
1415,3,3,1,1,74,3,3,1
1416,1,1,1,1,1,1,8,1
1417,3,1,4,1,14,1,3,1
1418,1,1,19,10,3,1,3,1
1419,1,1,3,1,1,1,32,5
1420,1,1,3,1,1,3,1,15
1421,1,1,5,1,3,1,1,6
1422,1,1,10,46,1,1,1,3
1423,1,1,1,1,48,1,3,6
1424,1,4,67,9,9,6,16,13
1425,3,1,1,1,1,1,1,3
1426,1,1,1,1,1,5,1,9
1427,3,1,1,1,1,1,1,17
1428,1,1,12,1,1,1,1,11
1429,29,1,8,4,1,1,5,1
1430,6,1,4,1,40,1,24,1
1431,16,1,3,6,4,1,56,238
1432,1,1,1,5,8,1,8,13
1433,1,1,1,511,1,1,21,1
1434,1,1,16,1,1,1,4,1
1435,1,14,7,32,7,1,30,1
1436,1,1,9,956,5,1,22,1
1437,1,1,1,1,6,65,1,3
1438,1,1,1,1,6,1,1,15
1439,1,1,18,3,1,1,6,1
1440,1,1,1,1,117,1,1,1
1441,1,3,16,39,18,1,1,5
1442,10,1,7,1,1,1,9,3
1443,1,1,46,9,11,1,31,186
1444,3,1,12,1,3,48,6,1
1445,49,1,19,1,6,1,9,3
1446,1,5,5,1,6,1,6,4
1447,29,1,3,1,17,114,45,3
1448,3,1,1,1,1,1,22,6
1449,1,1,10,1,4,1,1,8
1450,1,1,1,1,1,1,1,1
1451,16,1,245,1,1,1,1,1
1452,1,20,19,3,6,1,1,1
1453,42,1,7,1,1,1,1,1
1454,1,1,1,1,37,14,55,49
1455,1,1,34,1,14,1,18,1
1456,3,1,32,1,1,20,9,1
1457,4,1,1,1,8,5,1,45
1458,1,7,3,1,34,1,1,52
1459,1,3,1,1,61,1,1,6
1460,6,1,3,1,18,4,1,4
1461,25,1,1,1,1,1,42,1
1462,1,1,7,1,34,1,31,1
1463,1,1,57,1,8,1,3,89
1464,1,1,39,12,1,23,4,1
1465,1,1,3,1,3,1,1,6
1466,3,1,18,1,1,1,4,43
1467,6,5,3,1,1,8,4,153
1468,1,3,1,1,1,3,14,42
1469,1,1,252,1,1,1,3,4
1470,1,4,10,1,1,1,1,5
1471,24,1,1,1,1,1,14,1
1472,1,7,8,1,1,1,19,7
1473,10,3,7,1,1,1,3,3
1474,3,1,6,3,1,1,1,1
1475,5,1,3,1,273,1,12,4
1476,1,1,1,1,1,1,11,1
1477,3,1,1,4,71,1,1,1
1478,1,5,1,1,4,1,6,1
1479,1,1,1,1,7,1,44,4
1480,1,1,1,1,29,1,1,1
1481,5,1,8,1,3,4,19,1
1482,3,1,3,9,38,7,35,1
1483,1,1,1,1,3,3,3,58
1484,3,3,4,1,9,3,1,14
1485,1,10,17,1,4,1,1,1
1486,1,1,1,1,21,1,1,1
1487,1,1,14,1,127,1,1,1
1488,3,54,4,3,1,1,3,1
1489,1,1,1,1,1,1,9,10
1490,1,3,6,1,9,4,3,6
1491,3,1,8,1,36,16,1,1
1492,1,15,24,6,1,42,1,10
1493,7,1,1,70,1,1,15,1
